segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1275,0,1,CADC0873,5,220,45,-4.86E-06,2.91E-10,1.71E-05,-1.224806234,-0.2441022878,1,1,1,8,14,5.22E-12,1.06E-12,1100,225,1.32E-12,6.47E-12
1276,0,0,CADC0873,5,265,54,2.12E-06,8.20E-10,2.86E-05,-1.49065244,0.07549331136,1,1,1,3,16,1.15E-11,9.30E-13,1325,270,3.09E-12,1.52E-11
1277,0,1,CADC0873,5,250,51,5.17E-07,2.75E-10,1.66E-05,-1.457210931,-0.0695432681,1,1,1,10,18,4.58E-12,1.20E-12,1250,255,1.10E-12,5.39E-12
1278,0,0,CADC0873,5,225,46,-5.15E-06,1.38E-10,1.17E-05,-1.500236271,0.06896024049,1,1,1,9,14,2.84E-12,6.26E-13,1125,230,6.13E-13,3.00E-12
1279,0,1,CADC0873,5,215,44,7.29E-07,1.60E-10,1.27E-05,-1.27864874,-0.156272699,1,1,1,10,14,3.33E-12,1.20E-12,1075,220,7.45E-13,3.64E-12
1280,0,1,CADC0873,5,225,46,2.57E-07,5.75E-10,2.40E-05,-1.441248039,0.001578626302,1,1,1,6,13,1.11E-11,2.00E-12,1125,230,2.55E-12,1.25E-11
1281,0,0,CADC0873,5,235,48,-3.34E-07,4.21E-10,2.05E-05,-1.479852388,0.03385385107,1,1,1,7,16,7.67E-12,1.13E-12,1175,240,1.79E-12,8.78E-12
1282,0,0,CADC0873,5,235,48,-1.15E-06,3.88E-10,1.97E-05,-1.492380057,0.001556061494,1,1,1,6,17,7.21E-12,1.43E-12,1175,240,1.65E-12,8.09E-12
1283,0,1,CADC0873,5,230,47,-3.07E-06,2.28E-10,1.51E-05,-1.445297084,-0.03665885331,1,1,1,10,16,4.46E-12,1.07E-12,1150,235,9.92E-13,4.86E-12
1284,0,1,CADC0873,5,220,45,4.76E-06,3.35E-10,1.83E-05,-1.493489448,0.04359964853,1,1,1,10,15,7.07E-12,1.48E-12,1100,225,1.52E-12,7.44E-12
1285,0,1,CADC0873,5,210,43,-3.11E-06,3.50E-10,1.87E-05,-1.296928572,-0.1077101382,1,1,1,5,15,7.66E-12,1.44E-12,1050,215,1.67E-12,8.15E-12
1286,0,0,CADC0873,5,240,49,3.59E-06,8.48E-10,2.91E-05,-1.493056294,0.0467996355,1,1,1,5,16,1.47E-11,1.85E-12,1200,245,3.53E-12,1.73E-11
1287,0,1,CADC0873,5,215,44,-5.27E-06,3.12E-10,1.77E-05,-0.9435878148,-0.7425471521,1,1,1,10,16,2.68E-12,8.09E-13,1075,220,1.45E-12,7.09E-12
1288,0,0,CADC0873,5,225,46,4.10E-06,5.66E-10,2.38E-05,-0.8538840354,-0.6573683979,1,1,1,5,13,6.32E-12,9.05E-13,1125,230,2.51E-12,1.23E-11
1289,0,1,CADC0873,5,215,44,5.60E-06,7.73E-10,2.78E-05,-1.420301932,-0.02854717684,1,1,1,6,16,1.64E-11,1.90E-12,1075,220,3.60E-12,1.76E-11
1290,0,1,CADC0873,5,230,47,-2.60E-06,7.53E-10,2.74E-05,-1.494338105,0.06777133528,1,1,1,4,14,1.42E-11,1.65E-12,1150,235,3.27E-12,1.60E-11
1291,0,0,CADC0873,5,220,45,-2.26E-06,5.56E-10,2.36E-05,-1.481053867,0.01336645985,1,1,1,5,15,1.15E-11,1.56E-12,1100,225,2.53E-12,1.24E-11
1292,0,1,CADC0873,5,240,49,-3.89E-06,2.44E-10,1.56E-05,-1.099223677,-0.2657435386,1,1,1,7,18,3.89E-12,7.79E-13,1200,245,1.02E-12,4.99E-12
1293,0,0,CADC0873,5,230,47,4.91E-07,3.14E-10,1.77E-05,-1.217727803,-0.1528491326,1,1,1,4,13,5.67E-12,8.54E-13,1150,235,1.37E-12,6.69E-12
1294,0,1,CADC0873,5,216,44,-6.53E-06,4.05E-10,2.01E-05,-1.493831266,0.03064771889,1,1,1,3,12,8.79E-12,1.02E-12,1086,220,1.87E-12,9.20E-12
1295,0,0,CADC0873,5,235,48,1.39E-06,8.40E-10,2.90E-05,-1.478786556,0.0227727442,1,1,1,5,16,1.51E-11,1.63E-12,1175,240,3.57E-12,1.75E-11
1296,0,1,CADC0873,5,235,48,1.44E-06,5.90E-10,2.43E-05,-0.9583493964,-0.5068625915,1,1,1,8,15,7.03E-12,1.11E-12,1175,240,2.51E-12,1.23E-11
1297,0,1,CADC0873,5,210,43,-2.98E-06,3.67E-10,1.92E-05,-0.8542806131,-0.6621919005,1,1,1,8,14,4.61E-12,1.10E-12,1050,215,1.75E-12,8.53E-12
1298,0,1,CADC0873,5,255,52,2.08E-06,9.00E-10,3.00E-05,-1.492879743,0.07927465023,1,1,1,5,17,1.36E-11,1.04E-12,1275,260,3.53E-12,1.73E-11
1299,0,1,CADC0873,5,205,42,-8.36E-06,2.31E-10,1.52E-05,-1.075488701,-0.3210048027,1,1,1,6,13,4.50E-12,8.71E-13,1025,210,1.12E-12,5.49E-12
1300,0,1,CADC0873,5,235,48,2.78E-06,6.22E-10,2.49E-05,-1.221377614,-0.1786645867,1,1,1,5,16,1.02E-11,1.23E-12,1175,240,2.65E-12,1.30E-11
1301,0,1,CADC0873,5,235,48,-7.30E-07,6.75E-10,2.60E-05,-1.456815266,0.01530777492,1,1,1,2,17,1.19E-11,8.97E-13,1175,240,2.87E-12,1.41E-11
1302,0,1,CADC0873,5,211,43,-4.50E-06,3.54E-10,1.88E-05,-1.482291303,0.02666170393,1,1,1,3,15,7.98E-12,7.55E-13,1061,215,1.68E-12,8.23E-12
1303,0,1,CADC0873,5,240,49,-4.08E-06,2.67E-10,1.63E-05,-1.396809162,0.0310120508,1,1,1,7,14,4.74E-12,9.65E-13,1200,245,1.11E-12,5.46E-12
1304,0,0,CADC0873,5,233,47,5.67E-07,1.78E-10,1.34E-05,-1.468448243,-0.01522591757,1,1,1,9,15,3.52E-12,7.78E-13,1185,235,7.65E-13,3.79E-12
1305,0,1,CADC0873,5,223,45,-2.14E-06,1.36E-10,1.17E-05,-1.495030509,-0.03121448766,1,1,1,8,16,2.92E-12,6.70E-13,1133,225,6.11E-13,3.03E-12
1306,0,1,CADC0873,5,235,48,-3.28E-06,1.48E-10,1.22E-05,-1.509388069,0.04792902884,1,1,1,9,17,2.80E-12,7.37E-13,1175,240,6.31E-13,3.09E-12
1307,0,0,CADC0873,5,226,46,-9.27E-08,1.57E-10,1.25E-05,-1.416944552,-0.02272233325,1,1,1,3,15,3.06E-12,4.98E-13,1140,230,6.96E-13,3.42E-12
1308,0,1,CADC0873,5,250,51,-6.57E-07,6.04E-10,2.46E-05,-1.501163544,0.05709486221,1,1,1,4,17,9.69E-12,1.13E-12,1250,255,2.42E-12,1.18E-11
1309,1,0,CADC0873,5,210,43,-1.11E-05,1.93E-10,1.39E-05,-1.238869845,-0.3028629129,2,1,1,3,3,2.28E-11,3.94E-11,1050,215,9.20E-13,4.50E-12
1310,0,1,CADC0873,5,265,54,1.45E-06,8.74E-10,2.96E-05,-1.266138556,-0.1204692349,1,1,1,7,21,1.17E-11,1.49E-12,1325,270,3.30E-12,1.62E-11
1311,0,0,CADC0873,5,260,53,-5.11E-07,8.89E-10,2.98E-05,-1.266068851,-0.09807717865,1,1,1,5,17,1.17E-11,1.02E-12,1300,265,3.42E-12,1.68E-11
1312,0,1,CADC0873,5,210,43,-5.82E-06,5.07E-10,2.25E-05,-1.145950045,-0.2749628655,1,1,1,8,15,9.78E-12,2.05E-12,1050,215,2.41E-12,1.18E-11
1313,0,0,CADC0873,5,255,52,-4.72E-06,8.42E-10,2.90E-05,-1.492509691,0.03546222316,1,1,1,6,17,1.28E-11,1.53E-12,1275,260,3.30E-12,1.62E-11
1314,0,1,CADC0873,5,262,53,1.94E-07,4.02E-10,2.01E-05,-1.479091328,0.02564291916,1,1,1,8,18,5.97E-12,9.57E-13,1322,265,1.53E-12,7.59E-12
1315,0,1,CADC0873,5,255,52,-6.57E-06,3.33E-10,1.82E-05,-1.385238631,-0.01814584855,1,1,1,7,17,5.27E-12,1.02E-12,1275,260,1.30E-12,6.40E-12
1316,0,0,CADC0873,5,235,48,5.04E-07,5.44E-10,2.33E-05,-1.364503974,-0.06106038143,1,1,1,7,16,9.22E-12,1.49E-12,1175,240,2.31E-12,1.13E-11
1317,0,1,CADC0873,5,230,47,2.24E-06,7.35E-10,2.71E-05,-1.312199057,-0.07377690859,1,1,1,4,13,1.32E-11,1.24E-12,1150,235,3.20E-12,1.56E-11
1318,0,1,CADC0873,5,260,53,2.03E-06,1.00E-09,3.16E-05,-1.43805268,0.0613404112,1,1,1,3,18,1.46E-11,1.89E-12,1300,265,3.85E-12,1.89E-11
1319,0,1,CADC0873,5,205,42,-1.22E-05,1.19E-10,1.09E-05,-1.256139506,-0.1765028418,1,1,1,7,14,2.77E-12,6.01E-13,1025,210,5.81E-13,2.84E-12
1320,0,1,CADC0873,5,255,52,5.48E-06,7.47E-10,2.73E-05,-1.332230447,-0.07838857192,1,1,1,4,20,1.08E-11,8.09E-13,1275,260,2.93E-12,1.44E-11
1321,1,1,CADC0873,5,305,62,4.94E-06,7.16E-10,2.68E-05,-0.9276668418,-0.4205670883,2,1,1,3,3,9.41E-11,2.53E-10,1525,310,2.35E-12,1.15E-11
1322,0,1,CADC0873,5,250,51,-1.02E-05,3.27E-10,1.81E-05,-1.055765569,-0.3367016146,1,1,1,6,14,4.32E-12,8.37E-13,1250,255,1.31E-12,6.41E-12
1323,0,1,CADC0873,5,270,55,5.10E-06,8.37E-10,2.89E-05,-1.280163754,-0.1192796518,1,1,1,5,18,1.02E-11,9.02E-13,1350,275,3.10E-12,1.52E-11
1324,0,0,CADC0873,5,245,50,5.46E-07,6.24E-10,2.50E-05,-1.448301678,-0.008897930477,1,1,1,5,13,1.02E-11,1.01E-12,1225,250,2.55E-12,1.25E-11
1325,0,1,CADC0873,5,245,50,-1.51E-05,2.03E-10,1.42E-05,-1.48620427,0.06072957611,1,1,1,10,18,3.62E-12,1.01E-12,1225,250,8.27E-13,4.05E-12
1326,0,1,CADC0873,5,340,69,1.56E-06,5.62E-10,2.37E-05,-1.473213066,-0.1064132144,1,1,1,10,26,5.16E-12,8.07E-13,1700,345,1.65E-12,8.15E-12
1327,0,1,CADC0873,5,190,39,-1.80E-05,2.51E-10,1.59E-05,-1.021684042,-0.5793225923,1,1,0,7,12,3.88E-12,1.47E-12,950,195,1.32E-12,6.44E-12
1328,0,1,CADC0873,5,206,42,3.68E-06,3.97E-10,1.99E-05,-1.407026,-0.01470305783,1,1,1,6,15,9.43E-12,1.54E-12,1036,210,1.93E-12,9.45E-12
1329,0,0,CADC0873,5,185,38,-1.45E-06,2.43E-10,1.56E-05,-1.347803885,-0.113512356,1,1,1,6,12,6.87E-12,1.11E-12,925,190,1.31E-12,6.39E-12
1330,1,0,CADC0873,5,182,37,4.01E-07,1.37E-10,1.17E-05,-1.091536448,-0.04834694033,2,1,1,2,2,2.01E-11,3.36E-11,926,185,7.55E-13,3.71E-12
1331,1,0,CADC0873,5,207,42,9.33E-06,7.74E-11,8.80E-06,0.01495064727,-0.3796874273,9,2,1,9,9,6.88E-11,2.10E-10,1047,210,3.74E-13,1.84E-12
1332,0,1,CADC0873,5,185,38,4.43E-06,5.28E-10,2.30E-05,-1.170215423,-0.2864516889,1,1,1,2,11,1.19E-11,1.20E-12,925,190,2.86E-12,1.39E-11
1333,0,1,CADC0873,5,175,36,1.17E-05,3.85E-10,1.96E-05,-1.479612759,-0.018014486,1,1,1,3,9,1.26E-11,2.75E-12,875,180,2.20E-12,1.07E-11
1334,0,1,CADC0873,5,195,40,3.85E-06,6.78E-10,2.60E-05,-1.325003533,-0.1089115372,1,1,1,5,15,1.60E-11,2.36E-12,975,200,3.48E-12,1.70E-11
1335,0,1,CADC0873,5,115,24,4.20E-06,4.32E-10,2.08E-05,-1.235227692,-0.1713660003,1,1,1,1,6,3.00E-11,3.22E-12,575,120,3.76E-12,1.80E-11
1336,0,0,CADC0873,5,85,18,-9.90E-06,6.89E-11,8.30E-06,-1.223690216,-0.2501420398,1,1,0,1,5,8.31E-12,1.54E-12,425,90,8.11E-13,3.83E-12
1337,0,1,CADC0873,5,120,25,3.11E-06,6.56E-10,2.56E-05,-1.434903237,0.03762922036,1,1,1,1,6,4.44E-11,6.08E-12,600,125,5.47E-12,2.62E-11
1338,0,0,CADC0873,5,100,21,-3.84E-06,3.56E-10,1.89E-05,-1.138335098,-0.3458070385,1,1,1,1,4,2.51E-11,2.65E-12,500,105,3.56E-12,1.70E-11
1339,0,1,CADC0873,5,110,23,2.43E-06,5.70E-10,2.39E-05,-1.057673504,-0.3211026595,1,1,1,1,7,3.98E-11,5.86E-12,550,115,5.18E-12,2.48E-11
1340,0,1,CADC0873,5,110,23,1.20E-06,7.90E-10,2.81E-05,-1.462984819,0.009791759935,1,1,2,1,4,6.19E-11,6.87E-12,550,115,7.18E-12,3.43E-11
1341,0,0,CADC0873,5,100,21,-3.37E-06,4.69E-10,2.17E-05,-1.471265228,-0.07295906444,1,1,2,1,3,4.45E-11,4.83E-12,500,105,4.69E-12,2.24E-11
1342,0,1,CADC0873,5,105,22,-6.56E-09,6.51E-10,2.55E-05,-1.482850733,-0.006845935769,1,1,2,2,6,5.55E-11,5.48E-12,525,110,6.20E-12,2.96E-11
1343,0,1,CADC0873,5,105,22,5.40E-07,6.06E-10,2.46E-05,-1.492239055,-0.001162874609,1,1,2,2,4,5.26E-11,6.86E-12,525,110,5.77E-12,2.76E-11
1344,0,1,CADC0873,5,100,21,4.06E-06,4.51E-10,2.12E-05,-1.32760186,-0.1466655876,1,1,2,1,5,4.14E-11,5.07E-12,500,105,4.51E-12,2.15E-11
1345,0,1,CADC0873,5,95,20,-2.39E-06,2.10E-10,1.45E-05,-1.439575159,-0.09727879723,1,1,2,2,5,2.18E-11,2.92E-12,475,100,2.21E-12,1.05E-11
1346,0,0,CADC0873,5,105,22,2.97E-06,3.22E-10,1.79E-05,-1.396378103,-0.1240288895,1,1,1,2,4,2.73E-11,3.49E-12,525,110,3.07E-12,1.46E-11
1347,0,1,CADC0873,5,105,22,4.14E-06,5.20E-10,2.28E-05,-1.508182804,0.0108401446,1,1,1,1,3,4.43E-11,4.23E-12,525,110,4.96E-12,2.36E-11
1348,0,1,CADC0873,5,100,21,9.82E-07,4.94E-10,2.22E-05,-1.44486286,-0.04684759901,1,1,2,1,5,4.69E-11,4.50E-12,500,105,4.94E-12,2.35E-11
1349,0,1,CADC0873,5,110,23,2.22E-06,7.94E-10,2.82E-05,-1.498220915,0.04401544982,1,1,2,1,6,6.21E-11,5.88E-12,550,115,7.22E-12,3.45E-11
1350,0,1,CADC0873,5,100,21,-4.39E-06,2.92E-10,1.71E-05,-1.107060128,-0.2310220146,1,1,2,2,6,2.55E-11,4.33E-12,500,105,2.92E-12,1.39E-11
1351,0,1,CADC0873,5,100,21,6.10E-06,6.16E-10,2.48E-05,-1.139406603,-0.3260864623,1,1,1,1,3,4.83E-11,3.95E-12,500,105,6.16E-12,2.93E-11
1352,1,1,CADC0873,5,110,23,-4.03E-06,2.84E-10,1.69E-05,-0.4473788611,-0.3838735559,1,1,0,4,3,4.60E-11,7.94E-11,550,115,2.58E-12,1.23E-11
1353,0,0,CADC0873,5,111,23,2.04E-06,7.18E-10,2.68E-05,-1.525537032,-0.03958521916,1,1,2,2,4,5.70E-11,6.17E-12,561,115,6.47E-12,3.12E-11
1354,0,1,CADC0873,5,91,19,-1.73E-06,3.22E-10,1.79E-05,-1.388080491,-0.207120928,1,1,2,1,3,3.76E-11,3.32E-12,461,95,3.54E-12,1.69E-11
1355,0,1,CADC0873,5,100,21,5.47E-06,5.39E-10,2.32E-05,-1.50565339,-0.1155086512,1,1,2,1,4,5.16E-11,4.18E-12,500,105,5.39E-12,2.57E-11
1356,0,1,CADC0873,5,105,22,1.07E-06,5.35E-10,2.31E-05,-1.554238799,-0.02776449665,1,1,2,1,4,4.61E-11,4.65E-12,525,110,5.09E-12,2.43E-11
1357,1,1,CADC0873,5,95,12,-6.19E-06,3.41E-10,1.85E-05,-1.25477853,0.4470030047,1,1,1,1,1,1.86E-10,3.13E-10,2275,60,3.59E-12,2.84E-11
1358,0,1,CADC0873,5,95,20,-5.92E-06,1.55E-10,1.24E-05,-1.413850894,-0.1762878918,1,1,2,1,3,1.60E-11,2.42E-12,475,100,1.63E-12,7.73E-12
1359,0,0,CADC0873,5,100,21,1.70E-06,2.35E-10,1.53E-05,-1.464326221,-0.08879115774,1,1,2,1,5,2.28E-11,2.61E-12,500,105,2.35E-12,1.12E-11
1360,0,0,CADC0873,5,100,21,3.27E-07,2.08E-10,1.44E-05,-1.490901814,-0.1312822849,1,1,2,1,6,2.03E-11,2.46E-12,500,105,2.08E-12,9.92E-12
1361,0,1,CADC0873,5,105,22,-1.06E-06,2.02E-10,1.42E-05,-1.509868121,-0.06719376091,1,1,2,1,5,1.73E-11,2.93E-12,525,110,1.92E-12,9.17E-12
1362,0,1,CADC0873,5,100,21,2.56E-08,1.79E-10,1.34E-05,-1.446382965,-0.1237431472,1,1,2,1,6,1.74E-11,2.37E-12,500,105,1.79E-12,8.51E-12
1363,0,1,CADC0873,5,105,22,-3.18E-06,1.76E-10,1.33E-05,-1.520412424,-0.05654878473,1,1,2,1,5,1.58E-11,3.26E-12,525,110,1.68E-12,8.01E-12
1364,0,0,CADC0873,5,125,26,2.09E-06,5.35E-10,2.31E-05,-1.394685716,0.03567483834,1,1,1,1,7,3.16E-11,3.06E-12,625,130,4.28E-12,2.06E-11
1365,0,1,CADC0873,5,80,17,-1.23E-05,4.10E-11,6.41E-06,-1.488706051,-0.0834194349,1,1,0,2,6,6.41E-12,2.80E-12,400,85,5.13E-13,2.41E-12
1366,0,1,CADC0873,5,115,24,4.23E-06,6.92E-10,2.63E-05,-1.269051025,-0.1358939666,1,1,1,1,4,4.81E-11,3.28E-12,575,120,6.02E-12,2.89E-11
1367,0,1,CADC0873,5,105,22,-1.51E-06,5.36E-10,2.32E-05,-1.152834859,-0.2330926364,1,1,1,1,3,3.81E-11,3.43E-12,525,110,5.11E-12,2.44E-11
1368,0,1,CADC0873,5,105,22,-1.08E-06,5.53E-10,2.35E-05,-1.157800324,-0.2822907164,1,1,1,1,6,3.97E-11,4.29E-12,525,110,5.26E-12,2.51E-11
1369,0,1,CADC0873,5,105,22,4.72E-07,8.06E-10,2.84E-05,-1.48322511,-0.009230040447,1,1,2,1,4,6.90E-11,5.28E-12,525,110,7.67E-12,3.66E-11
1370,0,1,CADC0873,5,100,21,1.39E-06,5.19E-10,2.28E-05,-1.441613331,-0.07820838371,1,1,2,1,3,4.82E-11,4.24E-12,500,105,5.19E-12,2.47E-11
1371,0,1,CADC0873,5,100,21,9.90E-07,4.74E-10,2.18E-05,-1.46146875,-0.06349321737,1,1,2,1,4,4.41E-11,4.79E-12,500,105,4.74E-12,2.26E-11
1372,0,1,CADC0873,5,100,21,3.40E-06,3.90E-10,1.98E-05,-1.221699302,-0.237154493,1,1,2,1,5,3.44E-11,3.44E-12,500,105,3.90E-12,1.86E-11
1373,0,0,CADC0873,5,90,19,-5.37E-06,6.24E-11,7.90E-06,-1.49096566,-0.06426624516,1,1,2,2,5,7.63E-12,2.22E-12,450,95,6.93E-13,3.28E-12
1374,0,0,CADC0873,5,105,22,3.17E-06,1.67E-10,1.29E-05,-1.476551307,-0.04745092606,1,1,2,1,5,1.47E-11,1.71E-12,525,110,1.59E-12,7.60E-12
1375,0,1,CADC0873,5,105,22,8.49E-07,4.63E-10,2.15E-05,-1.515937135,-0.003872945389,1,1,2,1,4,3.96E-11,3.90E-12,525,110,4.41E-12,2.11E-11
1376,0,1,CADC0873,5,100,21,-3.61E-06,3.79E-10,1.95E-05,-1.498525339,-0.008837229916,1,1,2,1,4,3.56E-11,3.95E-12,500,105,3.79E-12,1.80E-11
1377,0,1,CADC0873,5,100,21,2.61E-06,5.82E-10,2.41E-05,-1.490158552,-0.02560214744,1,1,2,1,2,5.46E-11,4.44E-12,500,105,5.82E-12,2.77E-11
1378,0,1,CADC0873,5,110,23,2.24E-06,8.47E-10,2.91E-05,-1.489380036,0.07773110737,1,1,2,1,5,6.59E-11,5.86E-12,550,115,7.70E-12,3.68E-11
1379,0,1,CADC0873,5,110,23,-2.33E-07,1.82E-10,1.35E-05,-1.524548477,0.0160690264,1,1,2,1,7,1.49E-11,2.14E-12,550,115,1.66E-12,7.92E-12
1380,0,1,CADC0873,5,95,20,-3.89E-07,1.29E-10,1.13E-05,-1.310109646,-0.2340564815,1,1,2,1,6,1.26E-11,1.78E-12,475,100,1.36E-12,6.44E-12
1381,0,0,CADC0873,5,100,21,8.88E-07,1.48E-10,1.22E-05,-1.381650369,-0.1146954045,1,1,2,1,6,1.45E-11,1.57E-12,500,105,1.48E-12,7.06E-12
1382,0,1,CADC0873,5,105,22,-1.00E-06,2.15E-10,1.47E-05,-1.530709075,-0.01239908453,1,1,2,1,6,1.88E-11,2.21E-12,525,110,2.05E-12,9.77E-12
1383,0,1,CADC0873,5,100,21,-1.37E-06,2.25E-10,1.50E-05,-1.46280872,-0.05771999523,1,1,2,1,7,2.14E-11,1.91E-12,500,105,2.25E-12,1.07E-11
1384,0,0,CADC0873,5,105,22,-2.04E-07,2.86E-10,1.69E-05,-1.517778668,-0.01097052475,1,1,2,1,3,2.45E-11,2.54E-12,525,110,2.73E-12,1.30E-11
1385,0,1,CADC0873,5,100,21,8.61E-07,3.63E-10,1.91E-05,-1.391260954,-0.1143301725,1,1,2,1,1,3.34E-11,2.76E-12,500,105,3.63E-12,1.73E-11
1386,0,1,CADC0873,5,110,23,3.99E-07,5.16E-10,2.27E-05,-1.500866142,0.004927022025,1,1,2,1,5,4.02E-11,3.67E-12,550,115,4.69E-12,2.24E-11
1387,0,1,CADC0873,5,110,23,9.30E-07,9.03E-10,3.00E-05,-1.43120903,-0.02871733943,1,1,1,1,4,6.73E-11,5.62E-12,550,115,8.21E-12,3.92E-11
1388,0,1,CADC0873,5,100,21,-5.87E-06,4.63E-10,2.15E-05,-1.484664847,-0.01712330436,1,1,2,1,4,4.39E-11,4.83E-12,500,105,4.63E-12,2.20E-11
1389,0,0,CADC0873,5,100,21,1.85E-06,6.93E-10,2.63E-05,-1.46914551,-0.04982111087,1,1,2,1,3,6.46E-11,5.42E-12,500,105,6.93E-12,3.30E-11
1390,0,1,CADC0873,5,105,22,-4.78E-07,6.52E-10,2.55E-05,-1.528100602,0.03502897785,1,1,2,1,3,5.58E-11,5.44E-12,525,110,6.21E-12,2.96E-11
1391,0,0,CADC0873,5,95,20,4.35E-06,4.61E-10,2.15E-05,-1.311635125,-0.1999944934,1,1,2,1,2,4.62E-11,3.44E-12,475,100,4.85E-12,2.31E-11
1392,0,1,CADC0873,5,95,20,-4.43E-06,1.71E-10,1.31E-05,-1.526847812,-0.02915447966,1,1,2,1,5,1.83E-11,3.27E-12,475,100,1.80E-12,8.54E-12
1393,0,1,CADC0873,5,105,22,2.69E-06,2.86E-10,1.69E-05,-1.519036102,-0.02796493945,1,1,2,1,7,2.50E-11,3.28E-12,525,110,2.73E-12,1.30E-11
1394,0,0,CADC0873,5,100,21,2.71E-06,8.75E-10,2.96E-05,-1.499891258,0.01759476772,1,1,2,1,2,8.19E-11,6.72E-12,500,105,8.75E-12,4.17E-11
1395,0,1,CADC0873,5,105,22,2.82E-06,9.14E-10,3.02E-05,-1.502299893,0.06096264353,1,1,2,1,5,7.83E-11,7.47E-12,525,110,8.70E-12,4.15E-11
1396,0,1,CADC0873,5,90,19,-2.94E-06,4.95E-10,2.22E-05,-1.453074185,-0.08404708453,1,1,2,1,2,5.67E-11,3.89E-12,450,95,5.49E-12,2.60E-11
1397,0,1,CADC0873,5,105,22,3.49E-06,9.69E-10,3.11E-05,-1.496555724,0.0259397306,1,1,2,1,3,8.28E-11,6.28E-12,525,110,9.23E-12,4.40E-11
1398,0,1,CADC0873,5,95,20,-7.16E-07,5.20E-10,2.28E-05,-0.9663303345,-0.579723386,1,1,0,1,3,3.14E-11,3.61E-12,475,100,5.47E-12,2.60E-11
1399,0,1,CADC0873,5,100,21,-7.80E-07,3.30E-10,1.82E-05,-0.8649310167,-0.5296905948,1,1,1,1,5,2.21E-11,2.94E-12,500,105,3.30E-12,1.57E-11
1400,0,1,CADC0873,5,115,24,4.68E-06,5.14E-10,2.27E-05,-1.280593565,-0.1223447447,1,1,1,1,8,3.65E-11,5.42E-12,575,120,4.47E-12,2.14E-11
1401,0,0,CADC0873,5,105,22,1.53E-06,6.00E-10,2.45E-05,-1.473751631,-0.05418243948,1,1,2,1,4,5.23E-11,6.48E-12,525,110,5.71E-12,2.73E-11
1402,0,0,CADC0873,5,95,20,-1.79E-06,4.42E-10,2.10E-05,-1.286577495,-0.2121399245,1,1,2,1,3,4.14E-11,4.09E-12,475,100,4.65E-12,2.21E-11
1403,0,0,CADC0873,5,95,20,1.52E-06,3.89E-10,1.97E-05,-1.418559595,-0.07376957503,1,1,2,2,3,4.23E-11,7.81E-12,475,100,4.09E-12,1.94E-11
1404,0,1,CADC0873,5,100,21,-2.90E-06,4.32E-10,2.08E-05,-1.51434139,-0.009903305157,1,1,2,1,4,4.10E-11,5.47E-12,500,105,4.32E-12,2.06E-11
1405,0,0,CADC0873,5,95,20,-8.28E-07,3.53E-10,1.88E-05,-1.442187287,-0.1169930516,1,1,2,2,3,3.80E-11,8.18E-12,475,100,3.71E-12,1.76E-11
1406,0,1,CADC0873,5,95,20,-7.46E-07,2.11E-10,1.45E-05,-1.088291104,-0.3523941289,1,1,2,2,3,1.96E-11,5.04E-12,475,100,2.22E-12,1.05E-11
1407,0,1,CADC0873,5,90,19,4.05E-07,1.18E-10,1.09E-05,-1.153255578,-0.3268808283,1,1,2,1,5,1.36E-11,1.69E-12,450,95,1.32E-12,6.23E-12
1408,0,0,CADC0873,5,71,15,4.98E-07,8.47E-11,9.21E-06,-1.180670439,-0.1964632601,1,1,2,1,2,1.36E-11,2.90E-12,361,75,1.19E-12,5.65E-12
1409,0,1,CADC0873,5,65,14,-2.32E-06,5.66E-11,7.52E-06,-0.6819025548,-0.6276947161,1,1,2,1,3,1.10E-11,4.83E-12,325,70,8.71E-13,4.04E-12
1410,0,1,CADC0873,5,75,16,8.91E-07,2.12E-10,1.46E-05,-1.501872851,-0.0687158211,1,1,2,1,3,3.57E-11,7.75E-12,375,80,2.83E-12,1.32E-11
1411,0,0,CADC0873,5,70,15,-1.05E-06,1.75E-10,1.32E-05,-1.462774405,-0.09282915694,1,1,2,1,2,3.20E-11,5.96E-12,350,75,2.51E-12,1.17E-11
1412,0,0,CADC0873,5,70,15,1.86E-06,2.38E-10,1.54E-05,-1.22981057,-0.2765126284,1,1,2,2,1,4.96E-11,2.60E-11,350,75,3.39E-12,1.58E-11
1413,0,1,CADC0873,5,75,16,-1.06E-06,3.65E-10,1.91E-05,-1.542776751,-0.02051943074,1,1,2,1,4,6.04E-11,1.01E-11,375,80,4.87E-12,2.28E-11
1414,0,1,CADC0873,5,70,15,-6.63E-07,3.67E-10,1.92E-05,-1.479700465,-0.1001432776,1,1,2,1,0,6.89E-11,9.33E-12,350,75,5.24E-12,2.45E-11
1415,0,1,CADC0873,5,75,16,-3.35E-07,4.54E-10,2.13E-05,-1.534621595,-0.008074666102,1,1,2,1,0,7.37E-11,1.00E-11,375,80,6.05E-12,2.84E-11
1416,0,1,CADC0873,5,70,15,1.50E-06,4.92E-10,2.22E-05,-1.442798866,-0.1336104046,1,1,2,1,0,9.29E-11,9.29E-12,350,75,7.03E-12,3.28E-11
